[0.041s][info][class,load] java.lang.Object source: shared objects file
[1.329s][info][class,load] com.amazonaws.lambda.thirdparty.com.fasterxml.jackson.databind.cfg.CoercionInputShape source: file:/Users/abib/.m2/repository/com/amazonaws/aws-lambda-java-serialization/1.1.6/aws-lambda-java-serialization-1.1.6.jar
[1.329s][info][class,load] com.amazonaws.lambda.thirdparty.com.fasterxml.jackson.databind.jsontype.DefaultBaseTypeLimitingValidator source: file:/Users/abib/.m2/repository/com/amazonaws/aws-lambda-java-serialization/1.1.6/aws-lambda-java-serialization-1.1.6.jar
[1.330s][info][class,load] com.amazonaws.lambda.thirdparty.com.fasterxml.jackson.annotation.JsonFormat$Value source: file:/Users/abib/.m2/repository/com/amazonaws/aws-lambda-java-serialization/1.1.6/aws-lambda-java-serialization-1.1.6.jar
[1.331s][info][class,load] com.amazonaws.lambda.thirdparty.com.fasterxml.jackson.annotation.JsonFormat$Shape source: file:/Users/abib/.m2/repository/com/amazonaws/aws-lambda-java-serialization/1.1.6/aws-lambda-java-serialization-1.1.6.jar
[1.331s][info][class,load] com.amazonaws.lambda.thirdparty.com.fasterxml.jackson.annotation.JsonFormat$Features source: file:/Users/abib/.m2/repository/com/amazonaws/aws-lambda-java-serialization/1.1.6/aws-lambda-java-serialization-1.1.6.jar
[1.331s][info][class,load] com.amazonaws.lambda.thirdparty.com.fasterxml.jackson.databind.cfg.ConfigOverride source: file:/Users/abib/.m2/repository/com/amazonaws/aws-lambda-java-serialization/1.1.6/aws-lambda-java-serialization-1.1.6.jar
[1.331s][info][class,load] com.amazonaws.lambda.thirdparty.com.fasterxml.jackson.databind.cfg.ConfigOverride$Empty source: file:/Users/abib/.m2/repository/com/amazonaws/aws-lambda-java-serialization/1.1.6/aws-lambda-java-serialization-1.1.6.jar
[1.332s][info][class,load] com.amazonaws.lambda.thirdparty.com.fasterxml.jackson.databind.cfg.ConfigFeature source: file:/Users/abib/.m2/repository/com/amazonaws/aws-lambda-java-serialization/1.1.6/aws-lambda-java-serialization-1.1.6.jar
[1.332s][info][class,load] com.amazonaws.lambda.thirdparty.com.fasterxml.jackson.databind.MapperFeature source: file:/Users/abib/.m2/repository/com/amazonaws/aws-lambda-java-serialization/1.1.6/aws-lambda-java-serialization-1.1.6.jar
[1.332s][info][class,load] com.amazonaws.lambda.thirdparty.com.fasterxml.jackson.core.util.DefaultPrettyPrinter$NopIndenter source: file:/Users/abib/.m2/repository/com/amazonaws/aws-lambda-java-serialization/1.1.6/aws-lambda-java-serialization-1.1.6.jar
[1.332s][info][class,load] com.amazonaws.lambda.thirdparty.com.fasterxml.jackson.core.util.DefaultPrettyPrinter$FixedSpaceIndenter source: file:/Users/abib/.m2/repository/com/amazonaws/aws-lambda-java-serialization/1.1.6/aws-lambda-java-serialization-1.1.6.jar
[1.333s][info][class,load] com.amazonaws.lambda.thirdparty.com.fasterxml.jackson.core.util.DefaultIndenter source: file:/Users/abib/.m2/repository/com/amazonaws/aws-lambda-java-serialization/1.1.6/aws-lambda-java-serialization-1.1.6.jar
[1.333s][info][class,load] com.amazonaws.lambda.thirdparty.com.fasterxml.jackson.core.util.Separators source: file:/Users/abib/.m2/repository/com/amazonaws/aws-lambda-java-serialization/1.1.6/aws-lambda-java-serialization-1.1.6.jar
[1.333s][info][class,load] com.amazonaws.lambda.thirdparty.com.fasterxml.jackson.databind.SerializationFeature source: file:/Users/abib/.m2/repository/com/amazonaws/aws-lambda-java-serialization/1.1.6/aws-lambda-java-serialization-1.1.6.jar
[1.334s][info][class,load] com.amazonaws.lambda.thirdparty.com.fasterxml.jackson.databind.cfg.DatatypeFeatures source: file:/Users/abib/.m2/repository/com/amazonaws/aws-lambda-java-serialization/1.1.6/aws-lambda-java-serialization-1.1.6.jar
[1.334s][info][class,load] com.amazonaws.lambda.thirdparty.com.fasterxml.jackson.databind.cfg.DatatypeFeatures$DefaultHolder source: file:/Users/abib/.m2/repository/com/amazonaws/aws-lambda-java-serialization/1.1.6/aws-lambda-java-serialization-1.1.6.jar
[1.335s][info][class,load] com.amazonaws.lambda.thirdparty.com.fasterxml.jackson.databind.cfg.DatatypeFeature source: file:/Users/abib/.m2/repository/com/amazonaws/aws-lambda-java-serialization/1.1.6/aws-lambda-java-serialization-1.1.6.jar
[1.335s][info][class,load] com.amazonaws.lambda.thirdparty.com.fasterxml.jackson.databind.cfg.EnumFeature source: file:/Users/abib/.m2/repository/com/amazonaws/aws-lambda-java-serialization/1.1.6/aws-lambda-java-serialization-1.1.6.jar
[1.335s][info][class,load] com.amazonaws.lambda.thirdparty.com.fasterxml.jackson.databind.cfg.JsonNodeFeature source: file:/Users/abib/.m2/repository/com/amazonaws/aws-lambda-java-serialization/1.1.6/aws-lambda-java-serialization-1.1.6.jar
[1.335s][info][class,load] com.amazonaws.lambda.thirdparty.com.fasterxml.jackson.databind.cfg.ContextAttributes source: file:/Users/abib/.m2/repository/com/amazonaws/aws-lambda-java-serialization/1.1.6/aws-lambda-java-serialization-1.1.6.jar
[1.336s][info][class,load] com.amazonaws.lambda.thirdparty.com.fasterxml.jackson.databind.cfg.ContextAttributes$Impl source: file:/Users/abib/.m2/repository/com/amazonaws/aws-lambda-java-serialization/1.1.6/aws-lambda-java-serialization-1.1.6.jar
[1.336s][info][class,load] com.amazonaws.lambda.thirdparty.com.fasterxml.jackson.databind.DeserializationFeature source: file:/Users/abib/.m2/repository/com/amazonaws/aws-lambda-java-serialization/1.1.6/aws-lambda-java-serialization-1.1.6.jar
[1.338s][info][class,load] com.amazonaws.lambda.thirdparty.com.fasterxml.jackson.databind.node.JsonNodeCreator source: file:/Users/abib/.m2/repository/com/amazonaws/aws-lambda-java-serialization/1.1.6/aws-lambda-java-serialization-1.1.6.jar
[1.338s][info][class,load] com.amazonaws.lambda.thirdparty.com.fasterxml.jackson.databind.node.JsonNodeFactory source: file:/Users/abib/.m2/repository/com/amazonaws/aws-lambda-java-serialization/1.1.6/aws-lambda-java-serialization-1.1.6.jar
[1.339s][info][class,load] com.amazonaws.lambda.thirdparty.com.fasterxml.jackson.databind.node.MissingNode source: file:/Users/abib/.m2/repository/com/amazonaws/aws-lambda-java-serialization/1.1.6/aws-lambda-java-serialization-1.1.6.jar
[1.339s][info][class,load] com.amazonaws.lambda.thirdparty.com.fasterxml.jackson.databind.node.BooleanNode source: file:/Users/abib/.m2/repository/com/amazonaws/aws-lambda-java-serialization/1.1.6/aws-lambda-java-serialization-1.1.6.jar
[1.340s][info][class,load] com.amazonaws.lambda.thirdparty.com.fasterxml.jackson.databind.node.NumericNode source: file:/Users/abib/.m2/repository/com/amazonaws/aws-lambda-java-serialization/1.1.6/aws-lambda-java-serialization-1.1.6.jar
[1.340s][info][class,load] com.amazonaws.lambda.thirdparty.com.fasterxml.jackson.databind.node.DecimalNode source: file:/Users/abib/.m2/repository/com/amazonaws/aws-lambda-java-serialization/1.1.6/aws-lambda-java-serialization-1.1.6.jar
[1.340s][info][class,load] com.amazonaws.lambda.thirdparty.com.fasterxml.jackson.databind.node.DoubleNode source: file:/Users/abib/.m2/repository/com/amazonaws/aws-lambda-java-serialization/1.1.6/aws-lambda-java-serialization-1.1.6.jar
[1.340s][info][class,load] com.amazonaws.lambda.thirdparty.com.fasterxml.jackson.databind.node.IntNode source: file:/Users/abib/.m2/repository/com/amazonaws/aws-lambda-java-serialization/1.1.6/aws-lambda-java-serialization-1.1.6.jar
[1.340s][info][class,load] com.amazonaws.lambda.thirdparty.com.fasterxml.jackson.databind.node.ShortNode source: file:/Users/abib/.m2/repository/com/amazonaws/aws-lambda-java-serialization/1.1.6/aws-lambda-java-serialization-1.1.6.jar
[1.340s][info][class,load] com.amazonaws.lambda.thirdparty.com.fasterxml.jackson.databind.node.FloatNode source: file:/Users/abib/.m2/repository/com/amazonaws/aws-lambda-java-serialization/1.1.6/aws-lambda-java-serialization-1.1.6.jar
[1.341s][info][class,load] com.amazonaws.lambda.thirdparty.com.fasterxml.jackson.databind.node.LongNode source: file:/Users/abib/.m2/repository/com/amazonaws/aws-lambda-java-serialization/1.1.6/aws-lambda-java-serialization-1.1.6.jar
[1.341s][info][class,load] com.amazonaws.lambda.thirdparty.com.fasterxml.jackson.databind.node.BigIntegerNode source: file:/Users/abib/.m2/repository/com/amazonaws/aws-lambda-java-serialization/1.1.6/aws-lambda-java-serialization-1.1.6.jar
[1.341s][info][class,load] com.amazonaws.lambda.thirdparty.com.fasterxml.jackson.databind.node.TextNode source: file:/Users/abib/.m2/repository/com/amazonaws/aws-lambda-java-serialization/1.1.6/aws-lambda-java-serialization-1.1.6.jar
[1.341s][info][class,load] com.amazonaws.lambda.thirdparty.com.fasterxml.jackson.databind.node.BinaryNode source: file:/Users/abib/.m2/repository/com/amazonaws/aws-lambda-java-serialization/1.1.6/aws-lambda-java-serialization-1.1.6.jar
[1.341s][info][class,load] com.amazonaws.lambda.thirdparty.com.fasterxml.jackson.databind.node.POJONode source: file:/Users/abib/.m2/repository/com/amazonaws/aws-lambda-java-serialization/1.1.6/aws-lambda-java-serialization-1.1.6.jar
[1.342s][info][class,load] com.amazonaws.lambda.thirdparty.com.fasterxml.jackson.databind.jsonFormatVisitors.JsonFormatVisitable source: file:/Users/abib/.m2/repository/com/amazonaws/aws-lambda-java-serialization/1.1.6/aws-lambda-java-serialization-1.1.6.jar
[1.342s][info][class,load] com.amazonaws.lambda.thirdparty.com.fasterxml.jackson.databind.JsonSerializer source: file:/Users/abib/.m2/repository/com/amazonaws/aws-lambda-java-serialization/1.1.6/aws-lambda-java-serialization-1.1.6.jar
[1.342s][info][class,load] com.amazonaws.lambda.thirdparty.com.fasterxml.jackson.databind.jsonschema.SchemaAware source: file:/Users/abib/.m2/repository/com/amazonaws/aws-lambda-java-serialization/1.1.6/aws-lambda-java-serialization-1.1.6.jar
[1.342s][info][class,load] com.amazonaws.lambda.thirdparty.com.fasterxml.jackson.databind.ser.std.StdSerializer source: file:/Users/abib/.m2/repository/com/amazonaws/aws-lambda-java-serialization/1.1.6/aws-lambda-java-serialization-1.1.6.jar
[1.343s][info][class,load] com.amazonaws.lambda.thirdparty.com.fasterxml.jackson.databind.ser.std.NullSerializer source: file:/Users/abib/.m2/repository/com/amazonaws/aws-lambda-java-serialization/1.1.6/aws-lambda-java-serialization-1.1.6.jar
[1.343s][info][class,load] com.amazonaws.lambda.thirdparty.com.fasterxml.jackson.databind.ser.impl.FailingSerializer source: file:/Users/abib/.m2/repository/com/amazonaws/aws-lambda-java-serialization/1.1.6/aws-lambda-java-serialization-1.1.6.jar
[1.343s][info][class,load] com.amazonaws.lambda.thirdparty.com.fasterxml.jackson.databind.ser.std.ToEmptyObjectSerializer source: file:/Users/abib/.m2/repository/com/amazonaws/aws-lambda-java-serialization/1.1.6/aws-lambda-java-serialization-1.1.6.jar
[1.343s][info][class,load] com.amazonaws.lambda.thirdparty.com.fasterxml.jackson.databind.ser.impl.UnknownSerializer source: file:/Users/abib/.m2/repository/com/amazonaws/aws-lambda-java-serialization/1.1.6/aws-lambda-java-serialization-1.1.6.jar
[1.343s][info][class,load] com.amazonaws.lambda.thirdparty.com.fasterxml.jackson.databind.exc.InvalidDefinitionException source: file:/Users/abib/.m2/repository/com/amazonaws/aws-lambda-java-serialization/1.1.6/aws-lambda-java-serialization-1.1.6.jar
[1.343s][info][class,load] com.amazonaws.lambda.thirdparty.com.fasterxml.jackson.databind.ser.ContextualSerializer source: file:/Users/abib/.m2/repository/com/amazonaws/aws-lambda-java-serialization/1.1.6/aws-lambda-java-serialization-1.1.6.jar
[1.343s][info][class,load] com.amazonaws.lambda.thirdparty.com.fasterxml.jackson.databind.ser.impl.TypeWrappedSerializer source: file:/Users/abib/.m2/repository/com/amazonaws/aws-lambda-java-serialization/1.1.6/aws-lambda-java-serialization-1.1.6.jar
[1.344s][info][class,load] com.amazonaws.lambda.thirdparty.com.fasterxml.jackson.databind.exc.InvalidTypeIdException source: file:/Users/abib/.m2/repository/com/amazonaws/aws-lambda-java-serialization/1.1.6/aws-lambda-java-serialization-1.1.6.jar
[1.345s][info][class,load] com.amazonaws.lambda.thirdparty.com.fasterxml.jackson.databind.node.ContainerNode source: file:/Users/abib/.m2/repository/com/amazonaws/aws-lambda-java-serialization/1.1.6/aws-lambda-java-serialization-1.1.6.jar
[1.345s][info][class,load] com.amazonaws.lambda.thirdparty.com.fasterxml.jackson.databind.node.ObjectNode source: file:/Users/abib/.m2/repository/com/amazonaws/aws-lambda-java-serialization/1.1.6/aws-lambda-java-serialization-1.1.6.jar
[1.345s][info][class,load] com.amazonaws.lambda.thirdparty.com.fasterxml.jackson.databind.ser.ResolvableSerializer source: file:/Users/abib/.m2/repository/com/amazonaws/aws-lambda-java-serialization/1.1.6/aws-lambda-java-serialization-1.1.6.jar
[1.345s][info][class,load] com.amazonaws.lambda.thirdparty.com.fasterxml.jackson.databind.ser.std.StdDelegatingSerializer source: file:/Users/abib/.m2/repository/com/amazonaws/aws-lambda-java-serialization/1.1.6/aws-lambda-java-serialization-1.1.6.jar
[1.346s][info][class,load] com.amazonaws.lambda.thirdparty.com.fasterxml.jackson.databind.ser.SerializerCache source: file:/Users/abib/.m2/repository/com/amazonaws/aws-lambda-java-serialization/1.1.6/aws-lambda-java-serialization-1.1.6.jar
[1.346s][info][class,load] com.amazonaws.lambda.thirdparty.com.fasterxml.jackson.databind.deser.NullValueProvider source: file:/Users/abib/.m2/repository/com/amazonaws/aws-lambda-java-serialization/1.1.6/aws-lambda-java-serialization-1.1.6.jar
[1.346s][info][class,load] com.amazonaws.lambda.thirdparty.com.fasterxml.jackson.databind.JsonDeserializer source: file:/Users/abib/.m2/repository/com/amazonaws/aws-lambda-java-serialization/1.1.6/aws-lambda-java-serialization-1.1.6.jar
[1.346s][info][class,load] com.amazonaws.lambda.thirdparty.com.fasterxml.jackson.databind.deser.impl.TypeWrappedDeserializer source: file:/Users/abib/.m2/repository/com/amazonaws/aws-lambda-java-serialization/1.1.6/aws-lambda-java-serialization-1.1.6.jar
[1.347s][info][class,load] com.amazonaws.lambda.thirdparty.com.fasterxml.jackson.databind.exc.PropertyBindingException source: file:/Users/abib/.m2/repository/com/amazonaws/aws-lambda-java-serialization/1.1.6/aws-lambda-java-serialization-1.1.6.jar
[1.347s][info][class,load] com.amazonaws.lambda.thirdparty.com.fasterxml.jackson.databind.exc.UnrecognizedPropertyException source: file:/Users/abib/.m2/repository/com/amazonaws/aws-lambda-java-serialization/1.1.6/aws-lambda-java-serialization-1.1.6.jar
[1.347s][info][class,load] com.amazonaws.lambda.thirdparty.com.fasterxml.jackson.databind.exc.InvalidFormatException source: file:/Users/abib/.m2/repository/com/amazonaws/aws-lambda-java-serialization/1.1.6/aws-lambda-java-serialization-1.1.6.jar
[1.347s][info][class,load] com.amazonaws.lambda.thirdparty.com.fasterxml.jackson.databind.exc.ValueInstantiationException source: file:/Users/abib/.m2/repository/com/amazonaws/aws-lambda-java-serialization/1.1.6/aws-lambda-java-serialization-1.1.6.jar
[1.348s][info][class,load] com.amazonaws.lambda.thirdparty.com.fasterxml.jackson.databind.deser.UnresolvedForwardReference source: file:/Users/abib/.m2/repository/com/amazonaws/aws-lambda-java-serialization/1.1.6/aws-lambda-java-serialization-1.1.6.jar
[1.348s][info][class,load] com.amazonaws.lambda.thirdparty.com.fasterxml.jackson.databind.deser.ContextualDeserializer source: file:/Users/abib/.m2/repository/com/amazonaws/aws-lambda-java-serialization/1.1.6/aws-lambda-java-serialization-1.1.6.jar
[1.348s][info][class,load] com.amazonaws.lambda.thirdparty.com.fasterxml.jackson.databind.deser.AbstractDeserializer source: file:/Users/abib/.m2/repository/com/amazonaws/aws-lambda-java-serialization/1.1.6/aws-lambda-java-serialization-1.1.6.jar
[1.350s][info][class,load] com.amazonaws.lambda.thirdparty.com.fasterxml.jackson.databind.deser.ValueInstantiator$Gettable source: file:/Users/abib/.m2/repository/com/amazonaws/aws-lambda-java-serialization/1.1.6/aws-lambda-java-serialization-1.1.6.jar
[1.350s][info][class,load] com.amazonaws.lambda.thirdparty.com.fasterxml.jackson.databind.deser.std.StdDeserializer source: file:/Users/abib/.m2/repository/com/amazonaws/aws-lambda-java-serialization/1.1.6/aws-lambda-java-serialization-1.1.6.jar
[1.350s][info][class,load] com.amazonaws.lambda.thirdparty.com.fasterxml.jackson.databind.deser.std.StdScalarDeserializer source: file:/Users/abib/.m2/repository/com/amazonaws/aws-lambda-java-serialization/1.1.6/aws-lambda-java-serialization-1.1.6.jar
[1.350s][info][class,load] com.amazonaws.lambda.thirdparty.com.fasterxml.jackson.databind.deser.std.EnumDeserializer source: file:/Users/abib/.m2/repository/com/amazonaws/aws-lambda-java-serialization/1.1.6/aws-lambda-java-serialization-1.1.6.jar
[1.351s][info][class,load] com.amazonaws.lambda.thirdparty.com.fasterxml.jackson.databind.deser.std.ReferenceTypeDeserializer source: file:/Users/abib/.m2/repository/com/amazonaws/aws-lambda-java-serialization/1.1.6/aws-lambda-java-serialization-1.1.6.jar
[1.351s][info][class,load] com.amazonaws.lambda.thirdparty.com.fasterxml.jackson.databind.deser.std.AtomicReferenceDeserializer source: file:/Users/abib/.m2/repository/com/amazonaws/aws-lambda-java-serialization/1.1.6/aws-lambda-java-serialization-1.1.6.jar
[1.351s][info][class,load] com.amazonaws.lambda.thirdparty.com.fasterxml.jackson.databind.deser.std.StringArrayDeserializer source: file:/Users/abib/.m2/repository/com/amazonaws/aws-lambda-java-serialization/1.1.6/aws-lambda-java-serialization-1.1.6.jar
[1.352s][info][class,load] com.amazonaws.lambda.thirdparty.com.fasterxml.jackson.databind.deser.std.ContainerDeserializerBase source: file:/Users/abib/.m2/repository/com/amazonaws/aws-lambda-java-serialization/1.1.6/aws-lambda-java-serialization-1.1.6.jar
[1.352s][info][class,load] com.amazonaws.lambda.thirdparty.com.fasterxml.jackson.databind.deser.std.ObjectArrayDeserializer source: file:/Users/abib/.m2/repository/com/amazonaws/aws-lambda-java-serialization/1.1.6/aws-lambda-java-serialization-1.1.6.jar
[1.352s][info][class,load] com.amazonaws.lambda.thirdparty.com.fasterxml.jackson.databind.deser.std.EnumSetDeserializer source: file:/Users/abib/.m2/repository/com/amazonaws/aws-lambda-java-serialization/1.1.6/aws-lambda-java-serialization-1.1.6.jar
[1.353s][info][class,load] com.amazonaws.lambda.thirdparty.com.fasterxml.jackson.databind.deser.std.CollectionDeserializer source: file:/Users/abib/.m2/repository/com/amazonaws/aws-lambda-java-serialization/1.1.6/aws-lambda-java-serialization-1.1.6.jar
[1.353s][info][class,load] com.amazonaws.lambda.thirdparty.com.fasterxml.jackson.databind.deser.std.ArrayBlockingQueueDeserializer source: file:/Users/abib/.m2/repository/com/amazonaws/aws-lambda-java-serialization/1.1.6/aws-lambda-java-serialization-1.1.6.jar
[1.353s][info][class,load] com.amazonaws.lambda.thirdparty.com.fasterxml.jackson.databind.deser.std.StringCollectionDeserializer source: file:/Users/abib/.m2/repository/com/amazonaws/aws-lambda-java-serialization/1.1.6/aws-lambda-java-serialization-1.1.6.jar
[1.353s][info][class,load] com.amazonaws.lambda.thirdparty.com.fasterxml.jackson.databind.deser.ResolvableDeserializer source: file:/Users/abib/.m2/repository/com/amazonaws/aws-lambda-java-serialization/1.1.6/aws-lambda-java-serialization-1.1.6.jar
[1.354s][info][class,load] com.amazonaws.lambda.thirdparty.com.fasterxml.jackson.databind.deser.std.EnumMapDeserializer source: file:/Users/abib/.m2/repository/com/amazonaws/aws-lambda-java-serialization/1.1.6/aws-lambda-java-serialization-1.1.6.jar
[1.355s][info][class,load] com.amazonaws.lambda.thirdparty.com.fasterxml.jackson.databind.deser.std.MapDeserializer source: file:/Users/abib/.m2/repository/com/amazonaws/aws-lambda-java-serialization/1.1.6/aws-lambda-java-serialization-1.1.6.jar
[1.356s][info][class,load] com.amazonaws.lambda.thirdparty.com.fasterxml.jackson.databind.deser.std.UntypedObjectDeserializer source: file:/Users/abib/.m2/repository/com/amazonaws/aws-lambda-java-serialization/1.1.6/aws-lambda-java-serialization-1.1.6.jar
[1.356s][info][class,load] com.amazonaws.lambda.thirdparty.com.fasterxml.jackson.databind.deser.std.StringDeserializer source: file:/Users/abib/.m2/repository/com/amazonaws/aws-lambda-java-serialization/1.1.6/aws-lambda-java-serialization-1.1.6.jar
[1.357s][info][class,load] com.amazonaws.lambda.thirdparty.com.fasterxml.jackson.databind.deser.std.MapEntryDeserializer source: file:/Users/abib/.m2/repository/com/amazonaws/aws-lambda-java-serialization/1.1.6/aws-lambda-java-serialization-1.1.6.jar
[1.357s][info][class,load] com.amazonaws.lambda.thirdparty.com.fasterxml.jackson.databind.deser.std.TokenBufferDeserializer source: file:/Users/abib/.m2/repository/com/amazonaws/aws-lambda-java-serialization/1.1.6/aws-lambda-java-serialization-1.1.6.jar
[1.358s][info][class,load] com.amazonaws.lambda.thirdparty.com.fasterxml.jackson.databind.deser.SettableBeanProperty source: file:/Users/abib/.m2/repository/com/amazonaws/aws-lambda-java-serialization/1.1.6/aws-lambda-java-serialization-1.1.6.jar
[1.358s][info][class,load] com.amazonaws.lambda.thirdparty.com.fasterxml.jackson.databind.deser.CreatorProperty source: file:/Users/abib/.m2/repository/com/amazonaws/aws-lambda-java-serialization/1.1.6/aws-lambda-java-serialization-1.1.6.jar
[1.360s][info][class,load] com.amazonaws.lambda.thirdparty.com.fasterxml.jackson.databind.deser.BeanDeserializerBase source: file:/Users/abib/.m2/repository/com/amazonaws/aws-lambda-java-serialization/1.1.6/aws-lambda-java-serialization-1.1.6.jar
[1.360s][info][class,load] com.amazonaws.lambda.thirdparty.com.fasterxml.jackson.databind.deser.BeanDeserializer source: file:/Users/abib/.m2/repository/com/amazonaws/aws-lambda-java-serialization/1.1.6/aws-lambda-java-serialization-1.1.6.jar
[1.360s][info][class,load] com.amazonaws.lambda.thirdparty.com.fasterxml.jackson.databind.deser.std.ThrowableDeserializer source: file:/Users/abib/.m2/repository/com/amazonaws/aws-lambda-java-serialization/1.1.6/aws-lambda-java-serialization-1.1.6.jar
[1.360s][info][class,load] com.amazonaws.lambda.thirdparty.com.fasterxml.jackson.databind.deser.impl.ErrorThrowingDeserializer source: file:/Users/abib/.m2/repository/com/amazonaws/aws-lambda-java-serialization/1.1.6/aws-lambda-java-serialization-1.1.6.jar
[1.360s][info][class,load] com.amazonaws.lambda.thirdparty.com.fasterxml.jackson.databind.deser.impl.UnsupportedTypeDeserializer source: file:/Users/abib/.m2/repository/com/amazonaws/aws-lambda-java-serialization/1.1.6/aws-lambda-java-serialization-1.1.6.jar
[1.361s][info][class,load] com.amazonaws.lambda.thirdparty.com.fasterxml.jackson.annotation.ObjectIdGenerator source: file:/Users/abib/.m2/repository/com/amazonaws/aws-lambda-java-serialization/1.1.6/aws-lambda-java-serialization-1.1.6.jar
[1.361s][info][class,load] com.amazonaws.lambda.thirdparty.com.fasterxml.jackson.annotation.ObjectIdGenerators$Base source: file:/Users/abib/.m2/repository/com/amazonaws/aws-lambda-java-serialization/1.1.6/aws-lambda-java-serialization-1.1.6.jar
[1.361s][info][class,load] com.amazonaws.lambda.thirdparty.com.fasterxml.jackson.annotation.ObjectIdGenerators$PropertyGenerator source: file:/Users/abib/.m2/repository/com/amazonaws/aws-lambda-java-serialization/1.1.6/aws-lambda-java-serialization-1.1.6.jar
[1.361s][info][class,load] com.amazonaws.lambda.thirdparty.com.fasterxml.jackson.databind.deser.impl.PropertyBasedObjectIdGenerator source: file:/Users/abib/.m2/repository/com/amazonaws/aws-lambda-java-serialization/1.1.6/aws-lambda-java-serialization-1.1.6.jar
[1.362s][info][class,load] com.amazonaws.lambda.thirdparty.com.fasterxml.jackson.databind.deser.impl.MethodProperty source: file:/Users/abib/.m2/repository/com/amazonaws/aws-lambda-java-serialization/1.1.6/aws-lambda-java-serialization-1.1.6.jar
[1.362s][info][class,load] com.amazonaws.lambda.thirdparty.com.fasterxml.jackson.databind.deser.impl.FieldProperty source: file:/Users/abib/.m2/repository/com/amazonaws/aws-lambda-java-serialization/1.1.6/aws-lambda-java-serialization-1.1.6.jar
[1.362s][info][class,load] com.amazonaws.lambda.thirdparty.com.fasterxml.jackson.databind.deser.impl.SetterlessProperty source: file:/Users/abib/.m2/repository/com/amazonaws/aws-lambda-java-serialization/1.1.6/aws-lambda-java-serialization-1.1.6.jar
[1.362s][info][class,load] com.amazonaws.lambda.thirdparty.com.fasterxml.jackson.databind.deser.Deserializers source: file:/Users/abib/.m2/repository/com/amazonaws/aws-lambda-java-serialization/1.1.6/aws-lambda-java-serialization-1.1.6.jar
[1.363s][info][class,load] com.amazonaws.lambda.thirdparty.com.fasterxml.jackson.databind.PropertyName source: file:/Users/abib/.m2/repository/com/amazonaws/aws-lambda-java-serialization/1.1.6/aws-lambda-java-serialization-1.1.6.jar
[1.363s][info][class,load] com.amazonaws.lambda.thirdparty.com.fasterxml.jackson.databind.cfg.DeserializerFactoryConfig source: file:/Users/abib/.m2/repository/com/amazonaws/aws-lambda-java-serialization/1.1.6/aws-lambda-java-serialization-1.1.6.jar
[1.363s][info][class,load] com.amazonaws.lambda.thirdparty.com.fasterxml.jackson.databind.deser.BeanDeserializerModifier source: file:/Users/abib/.m2/repository/com/amazonaws/aws-lambda-java-serialization/1.1.6/aws-lambda-java-serialization-1.1.6.jar
[1.364s][info][class,load] com.amazonaws.lambda.thirdparty.com.fasterxml.jackson.databind.AbstractTypeResolver source: file:/Users/abib/.m2/repository/com/amazonaws/aws-lambda-java-serialization/1.1.6/aws-lambda-java-serialization-1.1.6.jar
[1.364s][info][class,load] com.amazonaws.lambda.thirdparty.com.fasterxml.jackson.databind.deser.ValueInstantiators source: file:/Users/abib/.m2/repository/com/amazonaws/aws-lambda-java-serialization/1.1.6/aws-lambda-java-serialization-1.1.6.jar
[1.364s][info][class,load] com.amazonaws.lambda.thirdparty.com.fasterxml.jackson.databind.deser.KeyDeserializers source: file:/Users/abib/.m2/repository/com/amazonaws/aws-lambda-java-serialization/1.1.6/aws-lambda-java-serialization-1.1.6.jar
[1.365s][info][class,load] com.amazonaws.lambda.thirdparty.com.fasterxml.jackson.databind.deser.std.StdKeyDeserializers source: file:/Users/abib/.m2/repository/com/amazonaws/aws-lambda-java-serialization/1.1.6/aws-lambda-java-serialization-1.1.6.jar
[1.365s][info][class,load] com.amazonaws.lambda.thirdparty.com.fasterxml.jackson.databind.KeyDeserializer source: file:/Users/abib/.m2/repository/com/amazonaws/aws-lambda-java-serialization/1.1.6/aws-lambda-java-serialization-1.1.6.jar
[1.365s][info][class,load] com.amazonaws.lambda.thirdparty.com.fasterxml.jackson.databind.deser.std.StdKeyDeserializer source: file:/Users/abib/.m2/repository/com/amazonaws/aws-lambda-java-serialization/1.1.6/aws-lambda-java-serialization-1.1.6.jar
[1.365s][info][class,load] com.amazonaws.lambda.thirdparty.com.fasterxml.jackson.databind.deser.std.StdKeyDeserializer$StringCtorKeyDeserializer source: file:/Users/abib/.m2/repository/com/amazonaws/aws-lambda-java-serialization/1.1.6/aws-lambda-java-serialization-1.1.6.jar
[1.365s][info][class,load] com.amazonaws.lambda.thirdparty.com.fasterxml.jackson.databind.deser.std.StdKeyDeserializer$StringFactoryKeyDeserializer source: file:/Users/abib/.m2/repository/com/amazonaws/aws-lambda-java-serialization/1.1.6/aws-lambda-java-serialization-1.1.6.jar
[1.365s][info][class,load] com.amazonaws.lambda.thirdparty.com.fasterxml.jackson.databind.deser.std.StdKeyDeserializer$DelegatingKD source: file:/Users/abib/.m2/repository/com/amazonaws/aws-lambda-java-serialization/1.1.6/aws-lambda-java-serialization-1.1.6.jar
